datetime,last_price,volume,amount,bid_price1,bid_volume1,ask_price1,ask_volume1,tick_volume,tick_amount
2025-05-06 13:34:09.000000000,3059.0,4140.0,126488400.0,3057.0,30.0,3060.0,720.0,60.0,1835400.0
2025-05-06 13:34:10.500000000,3059.0,4140.0,126488400.0,3057.0,30.0,3060.0,750.0,0.0,0.0
2025-05-06 13:34:11.000000000,3059.0,4140.0,126488400.0,3058.0,30.0,3060.0,750.0,0.0,0.0
2025-05-06 13:34:25.000000000,3059.0,4140.0,126488400.0,3058.0,90.0,3060.0,750.0,0.0,0.0
2025-05-06 13:34:38.500000000,3059.0,4140.0,126488400.0,3058.0,90.0,3060.0,750.0,0.0,0.0
2025-05-06 13:34:57.000000000,3058.0,4170.0,127405800.0,3058.0,60.0,3060.0,750.0,30.0,917400.0
2025-05-06 13:35:01.000000000,3058.0,4170.0,127405800.0,3058.0,60.0,3060.0,750.0,0.0,0.0
2025-05-06 13:36:04.000000000,3058.0,4170.0,127405800.0,3058.0,60.0,3060.0,720.0,0.0,0.0
2025-05-06 13:36:10.000000000,3058.0,4200.0,128323200.0,3058.0,30.0,3060.0,720.0,30.0,917400.0
2025-05-06 13:36:25.000000000,3058.0,4200.0,128323200.0,3058.0,30.0,3060.0,720.0,0.0,0.0
2025-05-06 13:36:32.000000000,3058.0,4200.0,128323200.0,3058.0,60.0,3060.0,720.0,0.0,0.0
2025-05-06 13:36:58.500000000,3058.0,4200.0,128323200.0,3058.0,60.0,3060.0,720.0,0.0,0.0
2025-05-06 13:37:09.500000000,3058.0,4200.0,128323200.0,3058.0,60.0,3060.0,720.0,0.0,0.0
2025-05-06 13:37:17.000000000,3058.0,4200.0,128323200.0,3058.0,60.0,3060.0,720.0,0.0,0.0
2025-05-06 13:37:18.000000000,3058.0,4200.0,128323200.0,3058.0,60.0,3060.0,720.0,0.0,0.0
2025-05-06 13:38:38.500000000,3058.0,4200.0,128323200.0,3058.0,60.0,3060.0,720.0,0.0,0.0
2025-05-06 13:38:44.000000000,3058.0,4200.0,128323200.0,3058.0,60.0,3060.0,720.0,0.0,0.0
2025-05-06 13:39:17.500000000,3058.0,4200.0,128323200.0,3058.0,60.0,3060.0,750.0,0.0,0.0
2025-05-06 13:39:22.000000000,3058.0,4260.0,130158000.0,3057.0,60.0,3058.0,30.0,60.0,1834800.0
2025-05-06 13:39:32.000000000,3058.0,4260.0,130158000.0,3057.0,60.0,3058.0,30.0,0.0,0.0
2025-05-06 13:39:32.500000000,3058.0,4260.0,130158000.0,3057.0,60.0,3058.0,90.0,0.0,0.0
2025-05-06 13:39:43.000000000,3058.0,4260.0,130158000.0,3057.0,60.0,3058.0,90.0,0.0,0.0
2025-05-06 13:40:10.500000000,3058.0,4260.0,130158000.0,3057.0,60.0,3058.0,90.0,0.0,0.0
2025-05-06 13:40:11.000000000,3058.0,4260.0,130158000.0,3057.0,60.0,3058.0,90.0,0.0,0.0
2025-05-06 13:40:15.000000000,3058.0,4260.0,130158000.0,3057.0,60.0,3058.0,90.0,0.0,0.0
2025-05-06 13:40:20.000000000,3058.0,4350.0,132910200.0,3057.0,60.0,3059.0,120.0,90.0,2752200.0
2025-05-06 13:40:28.000000000,3058.0,4350.0,132910200.0,3057.0,60.0,3058.0,30.0,0.0,0.0
2025-05-06 13:40:32.000000000,3058.0,4350.0,132910200.0,3057.0,60.0,3058.0,30.0,0.0,0.0
2025-05-06 13:41:02.000000000,3057.0,4380.0,133827300.0,3057.0,30.0,3058.0,30.0,30.0,917100.0
2025-05-06 13:41:05.000000000,3057.0,4380.0,133827300.0,3057.0,30.0,3058.0,30.0,0.0,0.0
2025-05-06 13:41:24.000000000,3057.0,4380.0,133827300.0,3057.0,30.0,3058.0,90.0,0.0,0.0
2025-05-06 13:41:26.000000000,3059.0,4530.0,138414900.0,3057.0,30.0,3059.0,90.0,150.0,4587600.0
2025-05-06 13:41:40.500000000,3059.0,4530.0,138414900.0,3057.0,60.0,3059.0,90.0,0.0,0.0
2025-05-06 13:41:43.000000000,3059.0,4530.0,138414900.0,3057.0,60.0,3059.0,90.0,0.0,0.0
2025-05-06 13:42:01.500000000,3059.0,4530.0,138414900.0,3057.0,60.0,3058.0,30.0,0.0,0.0
2025-05-06 13:42:03.500000000,3059.0,4530.0,138414900.0,3057.0,60.0,3058.0,30.0,0.0,0.0
2025-05-06 13:42:07.000000000,3059.0,4530.0,138414900.0,3057.0,60.0,3058.0,30.0,0.0,0.0
2025-05-06 13:42:11.500000000,3058.0,4560.0,139332300.0,3057.0,60.0,3059.0,150.0,30.0,917400.0
2025-05-06 13:42:56.000000000,3058.0,4560.0,139332300.0,3057.0,60.0,3059.0,180.0,0.0,0.0
2025-05-06 13:42:57.500000000,3058.0,4560.0,139332300.0,3057.0,60.0,3059.0,180.0,0.0,0.0
2025-05-06 13:42:58.000000000,3058.0,4560.0,139332300.0,3058.0,30.0,3059.0,180.0,0.0,0.0
2025-05-06 13:42:59.000000000,3058.0,4560.0,139332300.0,3058.0,30.0,3059.0,150.0,0.0,0.0
2025-05-06 13:43:02.500000000,3058.0,4560.0,139332300.0,3058.0,30.0,3059.0,120.0,0.0,0.0
2025-05-06 13:44:44.000000000,3058.0,4560.0,139332300.0,3058.0,30.0,3059.0,90.0,0.0,0.0
2025-05-06 13:44:50.500000000,3060.0,4710.0,143921400.0,3058.0,30.0,3060.0,690.0,150.0,4589100.0
2025-05-06 13:45:08.500000000,3060.0,4710.0,143921400.0,3058.0,30.0,3060.0,690.0,0.0,0.0
2025-05-06 13:46:29.000000000,3058.0,4740.0,144838800.0,3057.0,60.0,3060.0,690.0,30.0,917400.0
2025-05-06 13:46:58.000000000,3058.0,4740.0,144838800.0,3057.0,60.0,3059.0,30.0,0.0,0.0
2025-05-06 13:46:59.500000000,3058.0,4740.0,144838800.0,3057.0,60.0,3060.0,690.0,0.0,0.0
2025-05-06 13:47:02.000000000,3058.0,4740.0,144838800.0,3057.0,60.0,3059.0,30.0,0.0,0.0
2025-05-06 13:47:03.000000000,3058.0,4740.0,144838800.0,3057.0,60.0,3060.0,690.0,0.0,0.0
2025-05-06 13:47:20.000000000,3058.0,4740.0,144838800.0,3057.0,60.0,3060.0,690.0,0.0,0.0
2025-05-06 13:47:30.500000000,3058.0,4740.0,144838800.0,3058.0,30.0,3060.0,690.0,0.0,0.0
2025-05-06 13:47:34.000000000,3058.0,4740.0,144838800.0,3058.0,60.0,3060.0,690.0,0.0,0.0
2025-05-06 13:48:16.500000000,3058.0,4740.0,144838800.0,3058.0,60.0,3059.0,30.0,0.0,0.0
2025-05-06 13:50:55.500000000,3058.0,4740.0,144838800.0,3058.0,60.0,3059.0,30.0,0.0,0.0
2025-05-06 13:51:08.000000000,3060.0,4890.0,149428500.0,3058.0,60.0,3060.0,600.0,150.0,4589700.0
2025-05-06 13:51:14.000000000,3060.0,4890.0,149428500.0,3058.0,60.0,3060.0,600.0,0.0,0.0
2025-05-06 13:51:28.500000000,3060.0,4890.0,149428500.0,3058.0,60.0,3060.0,600.0,0.0,0.0
2025-05-06 13:51:38.500000000,3060.0,4890.0,149428500.0,3058.0,60.0,3060.0,600.0,0.0,0.0
2025-05-06 13:51:39.500000000,3060.0,4890.0,149428500.0,3058.0,60.0,3060.0,600.0,0.0,0.0
2025-05-06 13:51:41.500000000,3058.0,4950.0,151263300.0,3057.0,60.0,3060.0,600.0,60.0,1834800.0
2025-05-06 13:52:47.500000000,3058.0,4950.0,151263300.0,3057.0,60.0,3060.0,630.0,0.0,0.0
2025-05-06 13:53:10.500000000,3058.0,4950.0,151263300.0,3057.0,90.0,3060.0,630.0,0.0,0.0
2025-05-06 13:53:16.000000000,3058.0,4950.0,151263300.0,3057.0,90.0,3059.0,30.0,0.0,0.0
2025-05-06 13:53:19.500000000,3060.0,5100.0,155853000.0,3057.0,90.0,3060.0,510.0,150.0,4589700.0
2025-05-06 13:53:23.000000000,3060.0,5100.0,155853000.0,3058.0,60.0,3060.0,510.0,0.0,0.0
2025-05-06 13:53:30.000000000,3060.0,5100.0,155853000.0,3058.0,60.0,3060.0,510.0,0.0,0.0
2025-05-06 13:53:37.500000000,3060.0,5100.0,155853000.0,3058.0,60.0,3060.0,630.0,0.0,0.0
2025-05-06 13:53:40.000000000,3060.0,5100.0,155853000.0,3058.0,60.0,3060.0,630.0,0.0,0.0
2025-05-06 13:54:43.000000000,3060.0,5100.0,155853000.0,3058.0,60.0,3060.0,630.0,0.0,0.0
2025-05-06 13:55:16.500000000,3060.0,5100.0,155853000.0,3058.0,90.0,3060.0,630.0,0.0,0.0
2025-05-06 13:55:45.000000000,3060.0,5100.0,155853000.0,3058.0,90.0,3060.0,630.0,0.0,0.0
2025-05-06 13:55:47.500000000,3058.0,5190.0,158605200.0,3057.0,30.0,3058.0,330.0,90.0,2752200.0
2025-05-06 13:55:54.000000000,3058.0,5190.0,158605200.0,3057.0,30.0,3058.0,330.0,0.0,0.0
2025-05-06 13:55:54.500000000,3058.0,5310.0,162274800.0,3057.0,30.0,3058.0,210.0,120.0,3669600.0
2025-05-06 13:55:57.000000000,3058.0,5310.0,162274800.0,3057.0,30.0,3058.0,210.0,0.0,0.0
2025-05-06 13:56:00.000000000,3058.0,5430.0,165944400.0,3057.0,30.0,3058.0,90.0,120.0,3669600.0
2025-05-06 13:56:01.500000000,3058.0,5430.0,165944400.0,3057.0,30.0,3058.0,90.0,0.0,0.0
2025-05-06 13:56:02.500000000,3058.0,5430.0,165944400.0,3057.0,30.0,3058.0,90.0,0.0,0.0
2025-05-06 13:56:08.000000000,3058.0,5430.0,165944400.0,3057.0,30.0,3058.0,90.0,0.0,0.0
2025-05-06 13:56:33.000000000,3058.0,5490.0,167779200.0,3057.0,30.0,3058.0,30.0,60.0,1834800.0
2025-05-06 13:57:15.500000000,3058.0,5490.0,167779200.0,3057.0,30.0,3058.0,30.0,0.0,0.0
2025-05-06 13:57:21.000000000,3058.0,5490.0,167779200.0,3057.0,30.0,3058.0,30.0,0.0,0.0
2025-05-06 13:57:29.500000000,3058.0,5490.0,167779200.0,3057.0,30.0,3058.0,30.0,0.0,0.0
2025-05-06 13:57:48.000000000,3058.0,5490.0,167779200.0,3057.0,150.0,3058.0,30.0,0.0,0.0
2025-05-06 13:58:05.500000000,3058.0,5520.0,168696600.0,3057.0,150.0,3059.0,60.0,30.0,917400.0
2025-05-06 13:59:23.000000000,3058.0,5520.0,168696600.0,3057.0,150.0,3059.0,30.0,0.0,0.0
2025-05-06 13:59:26.500000000,3058.0,5520.0,168696600.0,3057.0,150.0,3060.0,660.0,0.0,0.0
2025-05-06 13:59:37.000000000,3058.0,5520.0,168696600.0,3057.0,150.0,3060.0,660.0,0.0,0.0
2025-05-06 13:59:39.500000000,3058.0,5520.0,168696600.0,3058.0,90.0,3060.0,660.0,0.0,0.0
2025-05-06 13:59:47.500000000,3058.0,5520.0,168696600.0,3058.0,180.0,3060.0,660.0,0.0,0.0
2025-05-06 14:01:34.500000000,3058.0,5520.0,168696600.0,3058.0,180.0,3060.0,660.0,0.0,0.0
2025-05-06 14:02:01.000000000,3058.0,5520.0,168696600.0,3058.0,180.0,3060.0,690.0,0.0,0.0
2025-05-06 14:02:08.500000000,3058.0,5520.0,168696600.0,3058.0,180.0,3060.0,690.0,0.0,0.0
2025-05-06 14:02:41.000000000,3058.0,5520.0,168696600.0,3058.0,180.0,3060.0,690.0,0.0,0.0
2025-05-06 14:03:06.000000000,3058.0,5520.0,168696600.0,3058.0,180.0,3060.0,660.0,0.0,0.0
2025-05-06 14:04:08.500000000,3058.0,5550.0,169614000.0,3058.0,150.0,3060.0,660.0,30.0,917400.0
2025-05-06 14:06:23.500000000,3058.0,5550.0,169614000.0,3058.0,150.0,3060.0,660.0,0.0,0.0
2025-05-06 14:07:26.500000000,3058.0,5550.0,169614000.0,3058.0,150.0,3060.0,660.0,0.0,0.0
2025-05-06 14:07:27.500000000,3058.0,5550.0,169614000.0,3058.0,150.0,3060.0,660.0,0.0,0.0
2025-05-06 14:10:11.500000000,3058.0,5550.0,169614000.0,3058.0,150.0,3060.0,660.0,0.0,0.0
2025-05-06 14:10:37.500000000,3058.0,5550.0,169614000.0,3058.0,150.0,3059.0,300.0,0.0,0.0
2025-05-06 14:11:00.500000000,3059.0,5850.0,178791000.0,3058.0,150.0,3060.0,660.0,300.0,9177000.0
2025-05-06 14:11:03.500000000,3059.0,5850.0,178791000.0,3058.0,150.0,3060.0,660.0,0.0,0.0
2025-05-06 14:11:30.500000000,3059.0,5850.0,178791000.0,3058.0,150.0,3060.0,660.0,0.0,0.0
2025-05-06 14:11:32.000000000,3059.0,5850.0,178791000.0,3058.0,150.0,3060.0,660.0,0.0,0.0
2025-05-06 14:11:36.500000000,3059.0,5850.0,178791000.0,3059.0,300.0,3060.0,660.0,0.0,0.0
2025-05-06 14:11:47.000000000,3059.0,5970.0,182461800.0,3059.0,180.0,3060.0,660.0,120.0,3670800.0
2025-05-06 14:11:51.000000000,3059.0,6150.0,187968000.0,3058.0,150.0,3059.0,120.0,180.0,5506200.0
2025-05-06 14:12:09.500000000,3059.0,6270.0,191638800.0,3059.0,180.0,3060.0,660.0,120.0,3670800.0
2025-05-06 14:12:19.500000000,3059.0,6450.0,197145000.0,3058.0,150.0,3059.0,120.0,180.0,5506200.0
2025-05-06 14:13:38.500000000,3059.0,6450.0,197145000.0,3058.0,150.0,3060.0,660.0,0.0,0.0
2025-05-06 14:13:41.000000000,3058.0,6570.0,200814600.0,3058.0,30.0,3060.0,660.0,120.0,3669600.0
2025-05-06 14:13:50.000000000,3058.0,6570.0,200814600.0,3058.0,30.0,3060.0,660.0,0.0,0.0
2025-05-06 14:13:50.500000000,3058.0,6570.0,200814600.0,3058.0,30.0,3060.0,660.0,0.0,0.0
2025-05-06 14:14:18.000000000,3058.0,6570.0,200814600.0,3058.0,30.0,3060.0,690.0,0.0,0.0
2025-05-06 14:14:55.000000000,3058.0,6570.0,200814600.0,3058.0,30.0,3060.0,750.0,0.0,0.0
2025-05-06 14:15:06.500000000,3058.0,6570.0,200814600.0,3058.0,30.0,3060.0,750.0,0.0,0.0
2025-05-06 14:16:17.500000000,3058.0,6600.0,201732000.0,3057.0,120.0,3058.0,30.0,30.0,917400.0
2025-05-06 14:16:34.000000000,3058.0,6600.0,201732000.0,3057.0,120.0,3058.0,30.0,0.0,0.0
2025-05-06 14:16:48.500000000,3058.0,6600.0,201732000.0,3057.0,120.0,3058.0,30.0,0.0,0.0
2025-05-06 14:17:17.500000000,3058.0,6630.0,202649400.0,3057.0,120.0,3059.0,30.0,30.0,917400.0
2025-05-06 14:18:09.500000000,3058.0,6630.0,202649400.0,3058.0,60.0,3059.0,30.0,0.0,0.0
2025-05-06 14:18:18.500000000,3058.0,6630.0,202649400.0,3058.0,60.0,3059.0,30.0,0.0,0.0
2025-05-06 14:18:19.000000000,3058.0,6630.0,202649400.0,3058.0,60.0,3060.0,810.0,0.0,0.0
2025-05-06 14:20:18.000000000,3058.0,6690.0,204484200.0,3057.0,120.0,3060.0,810.0,60.0,1834800.0
2025-05-06 14:20:59.500000000,3060.0,6720.0,205402200.0,3057.0,120.0,3060.0,780.0,30.0,918000.0
2025-05-06 14:21:02.000000000,3060.0,6720.0,205402200.0,3057.0,120.0,3060.0,780.0,0.0,0.0
2025-05-06 14:21:16.500000000,3060.0,6720.0,205402200.0,3058.0,30.0,3060.0,780.0,0.0,0.0
2025-05-06 14:22:01.500000000,3058.0,6750.0,206319600.0,3057.0,120.0,3060.0,780.0,30.0,917400.0
2025-05-06 14:22:02.000000000,3058.0,6750.0,206319600.0,3057.0,120.0,3060.0,780.0,0.0,0.0
2025-05-06 14:22:14.000000000,3058.0,6750.0,206319600.0,3057.0,120.0,3059.0,30.0,0.0,0.0
2025-05-06 14:22:17.500000000,3058.0,6750.0,206319600.0,3057.0,120.0,3059.0,30.0,0.0,0.0
2025-05-06 14:22:45.500000000,3058.0,6750.0,206319600.0,3058.0,30.0,3059.0,30.0,0.0,0.0
2025-05-06 14:22:48.000000000,3058.0,6750.0,206319600.0,3058.0,30.0,3060.0,810.0,0.0,0.0
2025-05-06 14:23:07.000000000,3058.0,6750.0,206319600.0,3058.0,30.0,3060.0,810.0,0.0,0.0
2025-05-06 14:23:42.000000000,3058.0,6750.0,206319600.0,3058.0,30.0,3060.0,810.0,0.0,0.0
2025-05-06 14:23:54.000000000,3058.0,6750.0,206319600.0,3058.0,150.0,3060.0,810.0,0.0,0.0
2025-05-06 14:24:42.500000000,3058.0,6750.0,206319600.0,3058.0,150.0,3060.0,810.0,0.0,0.0
2025-05-06 14:24:58.000000000,3058.0,6750.0,206319600.0,3058.0,150.0,3060.0,840.0,0.0,0.0
2025-05-06 14:25:53.500000000,3058.0,6750.0,206319600.0,3058.0,150.0,3060.0,810.0,0.0,0.0
2025-05-06 14:26:17.500000000,3058.0,6900.0,210906600.0,3057.0,120.0,3060.0,810.0,150.0,4587000.0
2025-05-06 14:26:27.500000000,3058.0,6900.0,210906600.0,3058.0,30.0,3060.0,810.0,0.0,0.0
2025-05-06 14:26:43.000000000,3058.0,6900.0,210906600.0,3058.0,30.0,3059.0,30.0,0.0,0.0
2025-05-06 14:27:26.000000000,3058.0,6900.0,210906600.0,3058.0,30.0,3059.0,30.0,0.0,0.0
2025-05-06 14:27:32.500000000,3058.0,6900.0,210906600.0,3058.0,30.0,3059.0,30.0,0.0,0.0
2025-05-06 14:27:44.000000000,3058.0,6930.0,211824000.0,3057.0,120.0,3058.0,30.0,30.0,917400.0
2025-05-06 14:27:52.500000000,3058.0,6930.0,211824000.0,3057.0,120.0,3058.0,30.0,0.0,0.0
2025-05-06 14:28:00.000000000,3058.0,6960.0,212741400.0,3057.0,120.0,3059.0,60.0,30.0,917400.0
2025-05-06 14:28:30.000000000,3057.0,7050.0,215492700.0,3057.0,30.0,3059.0,60.0,90.0,2751300.0
2025-05-06 14:28:40.000000000,3057.0,7050.0,215492700.0,3057.0,30.0,3059.0,90.0,0.0,0.0
2025-05-06 14:29:14.500000000,3057.0,7050.0,215492700.0,3057.0,30.0,3059.0,90.0,0.0,0.0
2025-05-06 14:29:31.500000000,3057.0,7050.0,215492700.0,3057.0,30.0,3059.0,90.0,0.0,0.0
2025-05-06 14:29:32.000000000,3057.0,7050.0,215492700.0,3057.0,30.0,3059.0,90.0,0.0,0.0
2025-05-06 14:29:38.000000000,3057.0,7050.0,215492700.0,3057.0,30.0,3059.0,90.0,0.0,0.0
2025-05-06 14:30:25.500000000,3057.0,7050.0,215492700.0,3057.0,30.0,3059.0,90.0,0.0,0.0
2025-05-06 14:30:32.000000000,3057.0,7050.0,215492700.0,3057.0,30.0,3059.0,90.0,0.0,0.0
2025-05-06 14:30:32.500000000,3057.0,7050.0,215492700.0,3057.0,60.0,3059.0,90.0,0.0,0.0
2025-05-06 14:31:25.500000000,3057.0,7050.0,215492700.0,3057.0,60.0,3059.0,90.0,0.0,0.0
2025-05-06 14:31:42.000000000,3057.0,7050.0,215492700.0,3057.0,60.0,3059.0,90.0,0.0,0.0
2025-05-06 14:32:42.000000000,3057.0,7050.0,215492700.0,3057.0,60.0,3059.0,90.0,0.0,0.0
2025-05-06 14:32:42.500000000,3057.0,7050.0,215492700.0,3057.0,60.0,3059.0,90.0,0.0,0.0
2025-05-06 14:33:42.500000000,3057.0,7050.0,215492700.0,3057.0,60.0,3059.0,90.0,0.0,0.0
2025-05-06 14:33:44.000000000,3057.0,7050.0,215492700.0,3057.0,60.0,3059.0,90.0,0.0,0.0
2025-05-06 14:33:59.500000000,3057.0,7050.0,215492700.0,3057.0,60.0,3059.0,90.0,0.0,0.0
2025-05-06 14:34:19.500000000,3057.0,7110.0,217326900.0,3056.0,180.0,3059.0,90.0,60.0,1834200.0
2025-05-06 14:34:31.000000000,3057.0,7110.0,217326900.0,3056.0,180.0,3059.0,120.0,0.0,0.0
2025-05-06 14:34:44.000000000,3057.0,7110.0,217326900.0,3056.0,180.0,3059.0,120.0,0.0,0.0
2025-05-06 14:34:46.000000000,3057.0,7110.0,217326900.0,3056.0,180.0,3059.0,120.0,0.0,0.0
2025-05-06 14:35:40.500000000,3057.0,7110.0,217326900.0,3056.0,120.0,3059.0,120.0,0.0,0.0
2025-05-06 14:35:54.500000000,3057.0,7110.0,217326900.0,3057.0,30.0,3059.0,120.0,0.0,0.0
2025-05-06 14:36:19.500000000,3057.0,7140.0,218244000.0,3056.0,120.0,3059.0,120.0,30.0,917100.0
2025-05-06 14:36:53.000000000,3057.0,7140.0,218244000.0,3056.0,120.0,3059.0,150.0,0.0,0.0
2025-05-06 14:38:02.000000000,3057.0,7140.0,218244000.0,3057.0,120.0,3059.0,150.0,0.0,0.0
2025-05-06 14:38:40.000000000,3057.0,7140.0,218244000.0,3056.0,120.0,3059.0,150.0,0.0,0.0
2025-05-06 14:38:40.500000000,3057.0,7140.0,218244000.0,3058.0,120.0,3059.0,150.0,0.0,0.0
2025-05-06 14:38:50.000000000,3057.0,7140.0,218244000.0,3058.0,120.0,3059.0,120.0,0.0,0.0
2025-05-06 14:38:51.000000000,3057.0,7140.0,218244000.0,3058.0,120.0,3059.0,90.0,0.0,0.0
2025-05-06 14:38:54.000000000,3057.0,7140.0,218244000.0,3058.0,120.0,3059.0,90.0,0.0,0.0
2025-05-06 14:39:14.500000000,3057.0,7140.0,218244000.0,3058.0,120.0,3059.0,90.0,0.0,0.0
2025-05-06 14:39:24.000000000,3057.0,7140.0,218244000.0,3058.0,120.0,3059.0,60.0,0.0,0.0
2025-05-06 14:39:42.000000000,3057.0,7140.0,218244000.0,3058.0,120.0,3059.0,30.0,0.0,0.0
2025-05-06 14:40:10.500000000,3057.0,7140.0,218244000.0,3058.0,120.0,3059.0,30.0,0.0,0.0
2025-05-06 14:40:15.500000000,3057.0,7140.0,218244000.0,3058.0,120.0,3059.0,60.0,0.0,0.0
2025-05-06 14:41:43.000000000,3057.0,7140.0,218244000.0,3058.0,120.0,3059.0,60.0,0.0,0.0
2025-05-06 14:42:27.500000000,3057.0,7140.0,218244000.0,3058.0,120.0,3059.0,60.0,0.0,0.0
2025-05-06 14:42:30.000000000,3057.0,7140.0,218244000.0,3058.0,120.0,3059.0,30.0,0.0,0.0
2025-05-06 14:42:40.000000000,3058.0,7200.0,220078800.0,3058.0,60.0,3059.0,30.0,60.0,1834800.0
2025-05-06 14:42:45.000000000,3058.0,7230.0,220996200.0,3058.0,30.0,3059.0,30.0,30.0,917400.0
2025-05-06 14:42:54.500000000,3058.0,7260.0,221913600.0,3056.0,120.0,3058.0,60.0,30.0,917400.0
2025-05-06 14:42:57.500000000,3058.0,7260.0,221913600.0,3056.0,120.0,3058.0,60.0,0.0,0.0
2025-05-06 14:43:10.500000000,3058.0,7260.0,221913600.0,3056.0,120.0,3058.0,60.0,0.0,0.0
2025-05-06 14:43:20.500000000,3058.0,7260.0,221913600.0,3056.0,120.0,3058.0,180.0,0.0,0.0
2025-05-06 14:43:24.500000000,3058.0,7260.0,221913600.0,3056.0,120.0,3058.0,180.0,0.0,0.0
2025-05-06 14:43:52.500000000,3058.0,7260.0,221913600.0,3056.0,120.0,3057.0,30.0,0.0,0.0
2025-05-06 14:45:43.500000000,3058.0,7260.0,221913600.0,3056.0,120.0,3057.0,30.0,0.0,0.0
2025-05-06 14:45:44.000000000,3058.0,7260.0,221913600.0,3056.0,120.0,3057.0,30.0,0.0,0.0
2025-05-06 14:46:13.500000000,3058.0,7260.0,221913600.0,3056.0,120.0,3058.0,210.0,0.0,0.0
2025-05-06 14:46:33.000000000,3056.0,7290.0,222830400.0,3056.0,90.0,3058.0,210.0,30.0,916800.0
2025-05-06 14:48:15.500000000,3056.0,7290.0,222830400.0,3056.0,90.0,3058.0,210.0,0.0,0.0
2025-05-06 14:48:26.000000000,3056.0,7290.0,222830400.0,3056.0,90.0,3058.0,210.0,0.0,0.0
2025-05-06 14:51:17.000000000,3056.0,7290.0,222830400.0,3056.0,90.0,3058.0,210.0,0.0,0.0
2025-05-06 14:52:10.000000000,3056.0,7290.0,222830400.0,3056.0,90.0,3058.0,210.0,0.0,0.0
2025-05-06 14:52:24.000000000,3056.0,7290.0,222830400.0,3056.0,90.0,3058.0,210.0,0.0,0.0
2025-05-06 14:54:19.500000000,3056.0,7290.0,222830400.0,3056.0,90.0,3057.0,30.0,0.0,0.0
2025-05-06 14:54:34.000000000,3056.0,7290.0,222830400.0,3056.0,90.0,3058.0,210.0,0.0,0.0
2025-05-06 14:54:42.000000000,3056.0,7290.0,222830400.0,3056.0,90.0,3058.0,30.0,0.0,0.0
